date,product,segment,region,channel,sales
2025-08-23,Product_C,Home_Office,North,Direct,458.66
2025-08-23,Product_D,Consumer,East,Online,557.85
2025-08-23,Product_C,Home_Office,North,Retail,642.03
2025-08-23,Product_C,Home_Office,East,Online,917.09
2025-08-23,Product_C,Home_Office,West,Retail,495.55
2025-08-23,Product_C,Home_Office,East,Direct,251.26
2025-08-23,Product_C,Home_Office,East,Retail,630.97
2025-08-23,Product_C,Corporate,South,Direct,775.45
2025-08-23,Product_C,Corporate,South,Retail,1238.54
2025-08-23,Product_C,Corporate,South,Online,680.71
2025-08-23,Product_C,Corporate,North,Direct,467.45
2025-08-23,Product_C,Corporate,West,Online,970.68
2025-08-23,Product_C,Corporate,East,Direct,806.71
2025-08-23,Product_C,Home_Office,North,Online,773.29
2025-08-23,Product_D,Consumer,North,Online,324.21
2025-08-23,Product_C,Corporate,East,Online,1230.37
2025-08-23,Product_D,Consumer,North,Direct,322.66
2025-08-23,Product_D,Home_Office,South,Direct,310.66
2025-08-23,Product_D,Home_Office,South,Retail,260.1
2025-08-23,Product_D,Home_Office,South,Online,309.97
2025-08-23,Product_D,Home_Office,North,Direct,452.73
2025-08-23,Product_D,Home_Office,North,Retail,251.25
2025-08-23,Product_D,Home_Office,North,Online,737.27
2025-08-23,Product_D,Home_Office,West,Retail,688.73
2025-08-23,Product_D,Home_Office,West,Online,455.6
2025-08-23,Product_D,Home_Office,East,Retail,478.45
2025-08-23,Product_D,Corporate,South,Direct,382.59
2025-08-23,Product_D,Corporate,South,Online,931.22
2025-08-23,Product_D,Corporate,North,Retail,798.88
2025-08-23,Product_D,Corporate,North,Online,488.24
2025-08-23,Product_D,Corporate,West,Direct,859.09
2025-08-23,Product_D,Corporate,West,Retail,904.1
2025-08-23,Product_D,Corporate,West,Online,894.48
2025-08-23,Product_D,Corporate,East,Direct,399.27
2025-08-23,Product_D,Corporate,East,Retail,501.13
2025-08-23,Product_D,Consumer,South,Direct,348.39
2025-08-23,Product_D,Consumer,South,Retail,260.11
2025-08-23,Product_D,Consumer,South,Online,726.22
2025-08-23,Product_D,Consumer,North,Retail,588.24
2025-08-23,Product_C,Consumer,South,Direct,455.83
2025-08-23,Product_B,Home_Office,East,Retail,567.94
2025-08-23,Product_C,Consumer,South,Online,724.85
2025-08-23,Product_A,Home_Office,West,Retail,605.22
2025-08-23,Product_A,Home_Office,West,Online,1017.79
2025-08-23,Product_A,Home_Office,East,Direct,657.32
2025-08-23,Product_A,Home_Office,East,Retail,567.3
2025-08-23,Product_A,Home_Office,East,Online,693.69
2025-08-23,Product_A,Corporate,South,Direct,1246.97
2025-08-23,Product_A,Corporate,South,Retail,1092.63
2025-08-23,Product_A,Corporate,North,Retail,725.01
2025-08-23,Product_A,Corporate,West,Retail,863.71
2025-08-23,Product_C,Consumer,South,Retail,786.23
2025-08-23,Product_A,Corporate,East,Retail,500.52
2025-08-23,Product_A,Corporate,East,Online,1565.35
2025-08-23,Product_A,Consumer,South,Direct,636.24
2025-08-23,Product_A,Consumer,South,Retail,1122.72
2025-08-23,Product_A,Consumer,North,Direct,1227.3
2025-08-23,Product_A,Consumer,North,Online,1576.49
2025-08-23,Product_A,Consumer,West,Direct,1105.22
2025-08-23,Product_A,Consumer,West,Retail,1505.4
2025-08-23,Product_A,Consumer,West,Online,1124.06
2025-08-23,Product_A,Consumer,East,Direct,924.51
2025-08-23,Product_A,Consumer,East,Retail,584.36
2025-08-23,Product_A,Home_Office,West,Direct,696.78
2025-08-23,Product_A,Home_Office,North,Online,780.92
2025-08-23,Product_A,Corporate,East,Direct,503.03
2025-08-23,Product_A,Home_Office,South,Online,1322.23
2025-08-23,Product_A,Home_Office,North,Retail,482.57
2025-08-23,Product_C,Consumer,West,Direct,679.72
2025-08-23,Product_C,Consumer,West,Online,1405.98
2025-08-23,Product_C,Consumer,East,Direct,777.38
2025-08-23,Product_C,Consumer,East,Retail,758.2
2025-08-23,Product_C,Consumer,East,Online,703.77
2025-08-23,Product_B,Home_Office,South,Direct,319.03
2025-08-23,Product_B,Home_Office,West,Direct,637.48
2025-08-23,Product_B,Home_Office,West,Retail,377.41
2025-08-23,Product_B,Home_Office,West,Online,422.72
2025-08-23,Product_B,Home_Office,South,Online,353.11
2025-08-23,Product_B,Consumer,East,Retail,269.57
2025-08-23,Product_B,Corporate,South,Online,696.4
2025-08-23,Product_B,Corporate,North,Retail,876.07
2025-08-23,Product_B,Corporate,North,Online,605.63
2025-08-23,Product_B,Corporate,West,Retail,747.26
2025-08-23,Product_B,Corporate,West,Online,1098.09
2025-08-23,Product_B,Corporate,East,Retail,292.07
2025-08-23,Product_B,Consumer,South,Retail,483.42
2025-08-23,Product_B,Consumer,West,Online,1252.63
2025-08-23,Product_B,Corporate,South,Retail,494.61
2025-08-23,Product_A,Home_Office,South,Retail,946.0
2025-08-24,Product_C,Home_Office,North,Online,566.01
2025-08-24,Product_C,Home_Office,North,Direct,574.68
2025-08-24,Product_C,Home_Office,South,Online,651.37
2025-08-24,Product_C,Home_Office,South,Direct,414.14
2025-08-24,Product_D,Consumer,West,Direct,421.5
2025-08-24,Product_D,Consumer,East,Retail,392.49
2025-08-24,Product_D,Consumer,East,Direct,338.07
2025-08-24,Product_D,Consumer,West,Retail,494.66
2025-08-24,Product_C,Home_Office,West,Direct,664.27
2025-08-24,Product_D,Consumer,East,Online,442.63
2025-08-24,Product_C,Home_Office,West,Retail,355.57
2025-08-24,Product_C,Corporate,East,Online,471.35
2025-08-24,Product_C,Home_Office,East,Direct,359.97
2025-08-24,Product_C,Home_Office,East,Retail,328.73
2025-08-24,Product_C,Home_Office,East,Online,651.66
2025-08-24,Product_C,Corporate,South,Direct,373.83
2025-08-24,Product_C,Corporate,South,Retail,381.28
2025-08-24,Product_C,Corporate,North,Direct,647.36
2025-08-24,Product_C,Corporate,North,Retail,405.22
2025-08-24,Product_C,Corporate,North,Online,886.77
2025-08-24,Product_C,Corporate,West,Direct,411.51
2025-08-24,Product_C,Corporate,East,Direct,241.21
2025-08-24,Product_D,Consumer,North,Online,440.15
2025-08-24,Product_C,Home_Office,West,Online,317.01
2025-08-24,Product_D,Consumer,North,Retail,413.7
2025-08-24,Product_C,Consumer,South,Retail,565.61
2025-08-24,Product_D,Consumer,South,Online,495.75
2025-08-24,Product_D,Home_Office,South,Direct,337.96
2025-08-24,Product_D,Home_Office,South,Retail,366.86
2025-08-24,Product_D,Home_Office,South,Online,186.17
2025-08-24,Product_D,Home_Office,North,Retail,155.89
2025-08-24,Product_D,Home_Office,North,Online,501.19
2025-08-24,Product_D,Home_Office,West,Direct,293.53
2025-08-24,Product_D,Home_Office,West,Retail,234.74
2025-08-24,Product_D,Home_Office,West,Online,282.99
2025-08-24,Product_D,Home_Office,East,Direct,158.47
2025-08-24,Product_D,Home_Office,East,Retail,149.66
2025-08-24,Product_D,Home_Office,East,Online,368.18
2025-08-24,Product_D,Consumer,North,Direct,440.4
2025-08-24,Product_D,Corporate,South,Direct,485.71
2025-08-24,Product_D,Corporate,South,Online,637.69
2025-08-24,Product_D,Corporate,North,Direct,283.47
2025-08-24,Product_D,Corporate,North,Retail,492.21
2025-08-24,Product_D,Corporate,North,Online,545.95
2025-08-24,Product_D,Corporate,West,Retail,184.8
2025-08-24,Product_D,Corporate,West,Online,580.41
2025-08-24,Product_D,Corporate,East,Direct,297.59
2025-08-24,Product_D,Corporate,East,Retail,402.8
2025-08-24,Product_D,Corporate,East,Online,619.12
2025-08-24,Product_D,Consumer,South,Direct,225.24
2025-08-24,Product_D,Consumer,South,Retail,353.25
2025-08-24,Product_D,Corporate,South,Retail,457.26
2025-08-24,Product_C,Consumer,South,Online,505.19
2025-08-24,Product_A,Corporate,West,Retail,608.12
2025-08-24,Product_C,Consumer,North,Online,355.98
2025-08-24,Product_A,Home_Office,North,Direct,717.89
2025-08-24,Product_A,Home_Office,North,Retail,477.9
2025-08-24,Product_A,Home_Office,North,Online,493.14
2025-08-24,Product_A,Home_Office,West,Direct,358.86
2025-08-24,Product_A,Home_Office,West,Online,567.33
2025-08-24,Product_A,Home_Office,East,Direct,467.51
2025-08-24,Product_A,Home_Office,East,Online,527.72
2025-08-24,Product_A,Corporate,South,Retail,800.51
2025-08-24,Product_A,Corporate,North,Retail,902.47
2025-08-24,Product_A,Corporate,North,Online,1158.11
2025-08-24,Product_A,Corporate,West,Direct,1134.39
2025-08-24,Product_C,Consumer,North,Retail,395.1
2025-08-24,Product_A,Corporate,West,Online,752.16
2025-08-24,Product_A,Corporate,East,Retail,757.13
2025-08-24,Product_A,Corporate,East,Online,454.09
2025-08-24,Product_A,Consumer,South,Direct,756.84
2025-08-24,Product_A,Consumer,South,Retail,516.53
2025-08-24,Product_A,Consumer,South,Online,668.65
2025-08-24,Product_A,Consumer,North,Online,1027.07
2025-08-24,Product_A,Consumer,West,Retail,647.19
2025-08-24,Product_A,Consumer,West,Online,720.66
2025-08-24,Product_A,Consumer,East,Direct,451.07
2025-08-24,Product_A,Consumer,East,Retail,471.78
2025-08-24,Product_A,Home_Office,South,Retail,711.0
2025-08-24,Product_B,Consumer,East,Online,527.96
2025-08-24,Product_A,Consumer,East,Online,475.79
2025-08-24,Product_B,Consumer,West,Online,751.23
2025-08-24,Product_B,Consumer,East,Retail,338.28
2025-08-24,Product_C,Consumer,West,Direct,759.55
2025-08-24,Product_C,Consumer,West,Retail,764.7
2025-08-24,Product_C,Consumer,West,Online,1059.71
2025-08-24,Product_C,Consumer,East,Direct,269.86
2025-08-24,Product_C,Consumer,East,Retail,514.98
2025-08-24,Product_C,Consumer,East,Online,411.13
2025-08-24,Product_B,Home_Office,South,Retail,422.68
2025-08-24,Product_B,Home_Office,South,Online,433.22
2025-08-24,Product_B,Home_Office,North,Direct,432.49
2025-08-24,Product_B,Home_Office,North,Retail,424.87
2025-08-24,Product_B,Home_Office,North,Online,296.87
2025-08-24,Product_B,Home_Office,South,Direct,273.07
2025-08-24,Product_B,Home_Office,West,Online,668.16
2025-08-24,Product_B,Home_Office,East,Retail,308.11
2025-08-24,Product_B,Home_Office,East,Online,276.64
2025-08-24,Product_B,Corporate,South,Direct,219.51
2025-08-24,Product_B,Consumer,West,Direct,483.82
2025-08-24,Product_B,Corporate,South,Retail,301.04
2025-08-24,Product_B,Corporate,North,Online,573.73
2025-08-24,Product_B,Corporate,West,Direct,798.98
2025-08-24,Product_B,Corporate,East,Direct,279.08
2025-08-24,Product_B,Corporate,East,Online,267.1
2025-08-24,Product_B,Consumer,North,Direct,195.72
2025-08-24,Product_B,Home_Office,West,Retail,555.44
2025-08-25,Product_C,Corporate,North,Retail,1619.08
2025-08-25,Product_C,Corporate,North,Direct,795.36
2025-08-25,Product_C,Corporate,South,Online,1427.65
2025-08-25,Product_C,Corporate,South,Retail,1793.24
2025-08-25,Product_C,Home_Office,West,Direct,919.63
2025-08-25,Product_C,Home_Office,East,Retail,996.83
2025-08-25,Product_C,Home_Office,East,Direct,648.07
2025-08-25,Product_C,Home_Office,West,Online,1037.5
2025-08-25,Product_C,Corporate,North,Online,2114.01
2025-08-25,Product_C,Home_Office,East,Online,1227.01
2025-08-25,Product_C,Corporate,West,Online,2161.73
2025-08-25,Product_C,Consumer,East,Retail,1103.88
2025-08-25,Product_C,Corporate,East,Retail,1376.06
2025-08-25,Product_C,Corporate,East,Online,1722.84
2025-08-25,Product_C,Consumer,South,Retail,1458.07
2025-08-25,Product_C,Consumer,South,Online,919.69
2025-08-25,Product_C,Consumer,North,Direct,1150.05
2025-08-25,Product_C,Consumer,North,Retail,700.55
2025-08-25,Product_C,Consumer,West,Direct,1393.33
2025-08-25,Product_C,Consumer,West,Retail,755.52
2025-08-25,Product_C,Consumer,West,Online,1694.43
2025-08-25,Product_C,Consumer,East,Direct,1226.4
2025-08-25,Product_C,Home_Office,North,Retail,686.07
2025-08-25,Product_C,Corporate,East,Direct,897.75
2025-08-25,Product_C,Home_Office,North,Direct,1113.89
2025-08-25,Product_D,Corporate,West,Online,475.32
2025-08-25,Product_C,Home_Office,South,Direct,1053.03
2025-08-25,Product_C,Consumer,East,Online,777.8
2025-08-25,Product_D,Home_Office,South,Online,755.89
2025-08-25,Product_D,Home_Office,North,Retail,268.25
2025-08-25,Product_D,Home_Office,North,Online,635.3
2025-08-25,Product_D,Home_Office,West,Direct,676.24
2025-08-25,Product_D,Home_Office,West,Retail,420.51
2025-08-25,Product_D,Home_Office,West,Online,961.02
2025-08-25,Product_D,Home_Office,East,Direct,611.03
2025-08-25,Product_D,Home_Office,East,Retail,415.31
2025-08-25,Product_D,Home_Office,East,Online,720.35
2025-08-25,Product_D,Corporate,South,Direct,730.91
2025-08-25,Product_C,Home_Office,South,Retail,748.8
2025-08-25,Product_D,Corporate,South,Retail,730.54
2025-08-25,Product_D,Corporate,West,Retail,1069.71
2025-08-25,Product_D,Corporate,East,Retail,307.87
2025-08-25,Product_D,Consumer,South,Direct,413.28
2025-08-25,Product_D,Consumer,South,Retail,548.31
2025-08-25,Product_D,Consumer,North,Direct,491.08
2025-08-25,Product_D,Consumer,North,Retail,867.02
2025-08-25,Product_D,Consumer,West,Direct,782.04
2025-08-25,Product_D,Consumer,West,Retail,1023.91
2025-08-25,Product_D,Consumer,West,Online,1077.36
2025-08-25,Product_D,Consumer,East,Retail,769.7
2025-08-25,Product_D,Consumer,East,Online,278.8
2025-08-25,Product_D,Corporate,North,Direct,643.88
2025-08-25,Product_B,Home_Office,South,Direct,329.15
2025-08-25,Product_D,Home_Office,South,Direct,473.57
2025-08-25,Product_B,Home_Office,South,Online,848.65
2025-08-25,Product_A,Home_Office,North,Online,1446.72
2025-08-25,Product_A,Home_Office,West,Direct,1067.23
2025-08-25,Product_A,Home_Office,West,Retail,1443.87
2025-08-25,Product_A,Home_Office,West,Online,2139.67
2025-08-25,Product_A,Home_Office,East,Direct,606.4
2025-08-25,Product_A,Home_Office,East,Retail,1182.35
2025-08-25,Product_A,Corporate,South,Retail,858.09
2025-08-25,Product_A,Corporate,South,Online,1073.72
2025-08-25,Product_A,Corporate,North,Direct,1943.91
2025-08-25,Product_A,Corporate,North,Online,1467.94
2025-08-25,Product_A,Corporate,West,Direct,1921.95
2025-08-25,Product_A,Corporate,West,Retail,2543.35
2025-08-25,Product_A,Corporate,West,Online,2235.34
2025-08-25,Product_A,Corporate,East,Direct,1175.38
2025-08-25,Product_A,Corporate,East,Retail,1486.65
2025-08-25,Product_A,Corporate,East,Online,1379.01
2025-08-25,Product_A,Consumer,South,Retail,938.31
2025-08-25,Product_A,Consumer,North,Retail,671.12
2025-08-25,Product_A,Consumer,North,Online,911.66
2025-08-25,Product_A,Consumer,West,Direct,1410.97
2025-08-25,Product_A,Consumer,West,Retail,1967.64
2025-08-25,Product_A,Consumer,East,Direct,541.94
2025-08-25,Product_B,Home_Office,South,Retail,896.59
2025-08-25,Product_A,Home_Office,North,Retail,807.87
2025-08-25,Product_A,Home_Office,North,Direct,678.42
2025-08-25,Product_A,Consumer,East,Retail,578.69
2025-08-25,Product_A,Home_Office,South,Retail,1009.68
2025-08-25,Product_A,Home_Office,South,Online,1355.82
2025-08-25,Product_B,Home_Office,North,Retail,698.1
2025-08-25,Product_B,Home_Office,North,Online,867.92
2025-08-25,Product_B,Home_Office,West,Direct,986.07
2025-08-25,Product_B,Home_Office,East,Online,855.72
2025-08-25,Product_B,Corporate,South,Direct,923.64
2025-08-25,Product_B,Corporate,South,Retail,984.94
2025-08-25,Product_B,Corporate,South,Online,678.76
2025-08-25,Product_B,Corporate,North,Retail,1261.83
2025-08-25,Product_B,Corporate,North,Online,1660.57
2025-08-25,Product_B,Corporate,West,Direct,543.52
2025-08-25,Product_B,Corporate,West,Online,828.19
2025-08-25,Product_B,Home_Office,North,Direct,841.86
2025-08-25,Product_B,Corporate,East,Retail,464.72
2025-08-25,Product_B,Corporate,East,Online,1159.05
2025-08-25,Product_B,Consumer,South,Direct,807.28
2025-08-25,Product_B,Consumer,North,Direct,544.89
2025-08-25,Product_B,Consumer,North,Online,1592.56
2025-08-25,Product_B,Consumer,West,Retail,1361.6
2025-08-25,Product_B,Consumer,West,Online,1294.77
2025-08-25,Product_B,Consumer,East,Direct,782.84
2025-08-25,Product_B,Consumer,East,Retail,494.96
2025-08-25,Product_B,Consumer,East,Online,731.95
2025-08-25,Product_A,Home_Office,South,Direct,989.66
2025-08-25,Product_B,Corporate,East,Direct,1061.22
2025-08-26,Product_C,Corporate,South,Retail,904.73
2025-08-26,Product_C,Corporate,South,Direct,753.32
2025-08-26,Product_C,Home_Office,East,Online,802.28
2025-08-26,Product_C,Home_Office,North,Direct,656.29
2025-08-26,Product_C,Home_Office,East,Direct,508.9
2025-08-26,Product_C,Home_Office,West,Online,511.26
2025-08-26,Product_C,Home_Office,West,Retail,545.05
2025-08-26,Product_C,Home_Office,North,Online,536.7
2025-08-26,Product_C,Home_Office,East,Retail,316.28
2025-08-26,Product_C,Corporate,North,Direct,413.45
2025-08-26,Product_C,Corporate,East,Retail,764.25
2025-08-26,Product_C,Corporate,North,Online,763.92
2025-08-26,Product_C,Corporate,West,Retail,1028.23
2025-08-26,Product_C,Corporate,West,Online,823.0
2025-08-26,Product_C,Corporate,East,Direct,844.21
2025-08-26,Product_C,Corporate,East,Online,407.04
2025-08-26,Product_C,Consumer,South,Direct,424.24
2025-08-26,Product_C,Consumer,South,Retail,887.84
2025-08-26,Product_C,Consumer,South,Online,549.92
2025-08-26,Product_C,Consumer,North,Direct,480.4
2025-08-26,Product_C,Consumer,North,Retail,561.22
2025-08-26,Product_C,Home_Office,South,Direct,685.93
2025-08-26,Product_C,Corporate,North,Retail,1035.93
2025-08-26,Product_D,Consumer,East,Online,664.62
2025-08-26,Product_D,Corporate,West,Direct,747.22
2025-08-26,Product_D,Consumer,West,Direct,659.47
2025-08-26,Product_D,Home_Office,South,Direct,140.85
2025-08-26,Product_D,Home_Office,South,Retail,414.22
2025-08-26,Product_D,Home_Office,South,Online,485.61
2025-08-26,Product_D,Home_Office,North,Retail,242.82
2025-08-26,Product_D,Home_Office,North,Online,321.89
2025-08-26,Product_D,Home_Office,West,Direct,565.29
2025-08-26,Product_D,Home_Office,West,Retail,446.74
2025-08-26,Product_D,Home_Office,East,Direct,361.65
2025-08-26,Product_D,Home_Office,East,Online,172.19
2025-08-26,Product_D,Corporate,South,Direct,457.44
2025-08-26,Product_D,Corporate,South,Retail,335.54
2025-08-26,Product_D,Corporate,North,Direct,552.98
2025-08-26,Product_D,Corporate,North,Retail,684.97
2025-08-26,Product_D,Corporate,West,Retail,351.58
2025-08-26,Product_D,Corporate,East,Direct,333.16
2025-08-26,Product_D,Corporate,East,Retail,550.75
2025-08-26,Product_D,Corporate,East,Online,386.14
2025-08-26,Product_D,Consumer,South,Direct,173.9
2025-08-26,Product_D,Consumer,South,Retail,539.29
2025-08-26,Product_D,Consumer,South,Online,378.15
2025-08-26,Product_D,Consumer,North,Direct,508.4
2025-08-26,Product_D,Consumer,North,Retail,186.7
2025-08-26,Product_D,Consumer,North,Online,516.31
2025-08-26,Product_D,Consumer,West,Online,771.11
2025-08-26,Product_C,Consumer,West,Retail,996.22
2025-08-26,Product_C,Consumer,North,Online,709.37
2025-08-26,Product_C,Consumer,East,Retail,520.55
2025-08-26,Product_A,Home_Office,South,Online,836.11
2025-08-26,Product_A,Home_Office,North,Direct,506.62
2025-08-26,Product_A,Home_Office,North,Retail,706.57
2025-08-26,Product_A,Home_Office,North,Online,614.58
2025-08-26,Product_A,Home_Office,West,Direct,526.17
2025-08-26,Product_A,Home_Office,West,Retail,560.41
2025-08-26,Product_A,Home_Office,East,Online,973.64
2025-08-26,Product_A,Corporate,South,Direct,467.65
2025-08-26,Product_A,Corporate,South,Online,1217.17
2025-08-26,Product_A,Corporate,North,Retail,1448.36
2025-08-26,Product_A,Corporate,North,Online,1215.93
2025-08-26,Product_A,Corporate,West,Online,1523.73
2025-08-26,Product_A,Corporate,East,Direct,464.54
2025-08-26,Product_A,Corporate,East,Retail,940.83
2025-08-26,Product_A,Corporate,East,Online,1481.85
2025-08-26,Product_A,Consumer,South,Direct,554.3
2025-08-26,Product_A,Consumer,North,Retail,937.68
2025-08-26,Product_A,Consumer,North,Online,827.79
2025-08-26,Product_A,Consumer,West,Retail,1425.88
2025-08-26,Product_A,Consumer,West,Online,1672.03
2025-08-26,Product_A,Consumer,East,Direct,396.97
2025-08-26,Product_A,Consumer,East,Online,590.65
2025-08-26,Product_C,Consumer,West,Online,1158.78
2025-08-26,Product_A,Home_Office,South,Direct,507.88
2025-08-26,Product_B,Consumer,East,Online,328.81
2025-08-26,Product_A,Corporate,West,Direct,1083.85
2025-08-26,Product_B,Consumer,East,Direct,313.21
2025-08-26,Product_C,Consumer,East,Online,597.69
2025-08-26,Product_B,Consumer,East,Retail,467.95
2025-08-26,Product_B,Home_Office,North,Direct,347.84
2025-08-26,Product_B,Home_Office,North,Retail,510.85
2025-08-26,Product_B,Home_Office,North,Online,616.09
2025-08-26,Product_B,Home_Office,West,Direct,528.05
2025-08-26,Product_B,Home_Office,West,Retail,268.68
2025-08-26,Product_B,Home_Office,East,Retail,292.03
2025-08-26,Product_B,Corporate,South,Direct,458.06
2025-08-26,Product_B,Corporate,North,Direct,764.84
2025-08-26,Product_B,Corporate,North,Online,1151.18
2025-08-26,Product_B,Corporate,West,Direct,507.6
2025-08-26,Product_B,Home_Office,West,Online,360.35
2025-08-26,Product_B,Corporate,West,Retail,951.02
2025-08-26,Product_B,Consumer,West,Online,1107.52
2025-08-26,Product_B,Consumer,North,Online,891.8
2025-08-26,Product_B,Consumer,North,Retail,363.56
2025-08-26,Product_B,Consumer,North,Direct,672.08
2025-08-26,Product_B,Consumer,South,Retail,692.08
2025-08-26,Product_B,Consumer,West,Retail,340.94
2025-08-26,Product_B,Corporate,East,Retail,681.24
2025-08-26,Product_B,Corporate,East,Direct,669.85
2025-08-26,Product_B,Corporate,West,Online,616.89
2025-08-26,Product_B,Consumer,South,Direct,457.12
2025-08-27,Product_C,Corporate,South,Online,997.4
2025-08-27,Product_C,Home_Office,North,Direct,477.99
2025-08-27,Product_C,Home_Office,South,Retail,455.87
2025-08-27,Product_C,Home_Office,North,Retail,542.08
2025-08-27,Product_C,Home_Office,North,Online,897.38
2025-08-27,Product_C,Home_Office,West,Direct,1070.06
2025-08-27,Product_C,Home_Office,West,Retail,937.41
2025-08-27,Product_C,Home_Office,West,Online,1148.89
2025-08-27,Product_C,Home_Office,East,Online,910.19
2025-08-27,Product_C,Corporate,South,Direct,1313.0
2025-08-27,Product_C,Corporate,South,Retail,729.74
2025-08-27,Product_C,Corporate,North,Direct,1024.02
2025-08-27,Product_C,Consumer,North,Online,749.21
2025-08-27,Product_C,Corporate,West,Direct,1382.02
2025-08-27,Product_C,Corporate,West,Retail,1682.84
2025-08-27,Product_C,Corporate,West,Online,962.36
2025-08-27,Product_C,Corporate,East,Direct,720.16
2025-08-27,Product_C,Corporate,East,Retail,1308.49
2025-08-27,Product_C,Corporate,East,Online,1824.89
2025-08-27,Product_C,Consumer,South,Direct,761.41
2025-08-27,Product_C,Consumer,South,Retail,1136.21
2025-08-27,Product_C,Consumer,South,Online,778.06
2025-08-27,Product_C,Consumer,North,Retail,1090.55
2025-08-27,Product_C,Consumer,West,Retail,1518.4
2025-08-27,Product_C,Home_Office,South,Direct,623.14
2025-08-27,Product_C,Corporate,North,Retail,1082.31
2025-08-27,Product_D,Consumer,East,Online,828.06
2025-08-27,Product_D,Home_Office,North,Direct,265.33
2025-08-27,Product_D,Consumer,West,Online,1117.02
2025-08-27,Product_C,Consumer,East,Direct,906.38
2025-08-27,Product_D,Home_Office,South,Online,583.73
2025-08-27,Product_D,Home_Office,North,Retail,592.43
2025-08-27,Product_D,Home_Office,North,Online,483.23
2025-08-27,Product_D,Home_Office,West,Retail,421.01
2025-08-27,Product_D,Home_Office,West,Online,1054.81
2025-08-27,Product_D,Home_Office,East,Direct,207.99
2025-08-27,Product_D,Home_Office,East,Retail,680.24
2025-08-27,Product_D,Corporate,South,Direct,524.62
2025-08-27,Product_D,Corporate,South,Retail,425.72
2025-08-27,Product_D,Corporate,South,Online,724.67
2025-08-27,Product_D,Corporate,North,Direct,429.06
2025-08-27,Product_D,Corporate,North,Retail,745.76
2025-08-27,Product_D,Corporate,North,Online,780.13
2025-08-27,Product_D,Corporate,West,Retail,1150.57
2025-08-27,Product_D,Home_Office,South,Direct,382.25
2025-08-27,Product_D,Corporate,East,Retail,294.25
2025-08-27,Product_D,Corporate,East,Online,1003.4
2025-08-27,Product_D,Consumer,South,Retail,879.35
2025-08-27,Product_D,Consumer,South,Online,532.59
2025-08-27,Product_D,Consumer,North,Direct,905.58
2025-08-27,Product_D,Consumer,North,Retail,679.31
2025-08-27,Product_D,Consumer,North,Online,948.94
2025-08-27,Product_D,Consumer,West,Direct,528.22
2025-08-27,Product_D,Consumer,West,Retail,1129.38
2025-08-27,Product_D,Consumer,East,Retail,750.65
2025-08-27,Product_C,Consumer,East,Online,1318.72
2025-08-27,Product_D,Corporate,West,Online,1121.6
2025-08-27,Product_B,Home_Office,South,Retail,298.39
2025-08-27,Product_A,Home_Office,South,Retail,842.24
2025-08-27,Product_A,Home_Office,North,Direct,577.62
2025-08-27,Product_A,Home_Office,North,Retail,1300.35
2025-08-27,Product_A,Home_Office,North,Online,735.1
2025-08-27,Product_A,Home_Office,West,Direct,1567.82
2025-08-27,Product_A,Home_Office,West,Retail,1624.17
2025-08-27,Product_A,Home_Office,West,Online,1255.5
2025-08-27,Product_A,Home_Office,East,Direct,673.76
2025-08-27,Product_A,Home_Office,East,Retail,700.27
2025-08-27,Product_A,Corporate,South,Direct,1125.43
2025-08-27,Product_A,Corporate,South,Retail,1369.67
2025-08-27,Product_A,Corporate,North,Direct,2006.91
2025-08-27,Product_A,Corporate,North,Retail,1421.72
2025-08-27,Product_A,Corporate,West,Direct,1559.12
2025-08-27,Product_A,Corporate,West,Online,2887.87
2025-08-27,Product_A,Corporate,East,Online,871.29
2025-08-27,Product_A,Consumer,South,Direct,1444.82
2025-08-27,Product_A,Consumer,South,Retail,1583.48
2025-08-27,Product_A,Consumer,South,Online,1993.22
2025-08-27,Product_A,Consumer,North,Direct,1095.27
2025-08-27,Product_A,Consumer,North,Retail,1596.27
2025-08-27,Product_A,Consumer,West,Online,945.47
2025-08-27,Product_A,Consumer,East,Direct,615.01
2025-08-27,Product_A,Consumer,East,Online,693.92
2025-08-27,Product_B,Home_Office,South,Direct,675.24
2025-08-27,Product_A,Home_Office,South,Direct,759.81
2025-08-27,Product_B,Consumer,East,Online,389.62
2025-08-27,Product_A,Consumer,East,Retail,1555.81
2025-08-27,Product_B,Consumer,West,Online,858.67
2025-08-27,Product_B,Consumer,East,Retail,896.48
2025-08-27,Product_B,Home_Office,South,Online,553.05
2025-08-27,Product_B,Home_Office,North,Online,796.54
2025-08-27,Product_B,Home_Office,West,Direct,985.54
2025-08-27,Product_B,Home_Office,West,Retail,1048.46
2025-08-27,Product_B,Home_Office,West,Online,1177.41
2025-08-27,Product_B,Home_Office,East,Direct,298.07
2025-08-27,Product_B,Home_Office,East,Retail,681.86
2025-08-27,Product_B,Home_Office,East,Online,664.11
2025-08-27,Product_B,Corporate,South,Direct,717.67
2025-08-27,Product_B,Corporate,South,Retail,902.31
2025-08-27,Product_B,Corporate,South,Online,1151.91
2025-08-27,Product_B,Corporate,North,Direct,1277.22
2025-08-27,Product_B,Home_Office,North,Direct,430.71
2025-08-27,Product_B,Corporate,North,Online,1151.27
2025-08-27,Product_B,Consumer,West,Direct,933.43
2025-08-27,Product_B,Consumer,West,Retail,1329.81
2025-08-27,Product_B,Consumer,North,Online,1331.39
2025-08-27,Product_B,Corporate,North,Retail,903.87
